sequence_id,time_step,current_frequency_mhz,next_frequency_mhz
19,73,2425.082925389757,2425.3025944824585
19,74,2425.3025944824585,2426.282621825873
19,75,2426.282621825873,2427.0422153899667
19,76,2427.0422153899667,2426.813365341421
19,77,2426.813365341421,2425.486310771097
19,78,2425.486310771097,2431.021692310577
19,79,2431.021692310577,2429.891814860943
19,80,2429.891814860943,2428.227120583142
19,81,2428.227120583142,2429.3121451417674
19,82,2429.3121451417674,2429.941781180005
19,83,2429.941781180005,2426.429802310979
19,84,2426.429802310979,2429.236497947388
19,85,2429.236497947388,2429.0010115090113
19,86,2429.0010115090113,2426.223683770972
19,87,2426.223683770972,2429.1956440568565
19,88,2429.1956440568565,2430.759832985847
19,89,2430.759832985847,2427.598478005977
19,90,2427.598478005977,2432.0414351066215
19,91,2432.0414351066215,2433.688428527537
19,92,2433.688428527537,2433.6629382384745
19,93,2433.6629382384745,2437.638485252529
19,94,2437.638485252529,2438.036729712103
19,95,2438.036729712103,2437.966522024343
19,96,2437.966522024343,2436.315771734288
19,97,2436.315771734288,2437.770397832556
19,98,2437.770397832556,2438.9619052508656
20,0,2448.2663334784247,2448.59115811384
20,1,2448.59115811384,2448.4166611494343
20,2,2448.4166611494343,2445.0829753525986
20,3,2445.0829753525986,2441.4034444742883
20,4,2441.4034444742883,2442.8163279213127
20,5,2442.8163279213127,2436.3116071336835
20,6,2436.3116071336835,2436.825133451087
20,7,2436.825133451087,2435.6299258067024
20,8,2435.6299258067024,2438.9005423239023
20,9,2438.9005423239023,2437.666871801018
20,10,2437.666871801018,2439.3155823366474
20,11,2439.3155823366474,2438.323297733553
20,12,2438.323297733553,2438.607668117268
20,13,2438.607668117268,2440.4497594445684
20,14,2440.4497594445684,2439.2933701537568
20,15,2439.2933701537568,2441.784757365003
20,16,2441.784757365003,2439.3005126722364
20,17,2439.3005126722364,2440.0369947786326
20,18,2440.0369947786326,2442.343594085602
20,19,2442.343594085602,2443.993687815078
20,20,2443.993687815078,2448.7848000069166
20,21,2448.7848000069166,2446.87620171364
20,22,2446.87620171364,2443.4283285852684
20,23,2443.4283285852684,2440.942490814031
20,24,2440.942490814031,2442.593597230402
20,25,2442.593597230402,2443.8384045660755
20,26,2443.8384045660755,2444.094046215194
20,27,2444.094046215194,2441.286653592426
20,28,2441.286653592426,2443.2038218257485
20,29,2443.2038218257485,2440.142059881622
20,30,2440.142059881622,2443.0394338375645
20,31,2443.0394338375645,2450.183029895414
20,32,2450.183029895414,2451.099157761843
20,33,2451.099157761843,2452.556928100987
20,34,2452.556928100987,2451.3247786787483
20,35,2451.3247786787483,2446.799245376031
20,36,2446.799245376031,2445.292446968456
20,37,2445.292446968456,2442.560208865709
20,38,2442.560208865709,2438.942697424671
20,39,2438.942697424671,2443.2485972796603
20,40,2443.2485972796603,2443.930753574725
20,41,2443.930753574725,2444.8799725262597
20,42,2444.8799725262597,2444.107416613269
20,43,2444.107416613269,2443.6752389071603
20,44,2443.6752389071603,2446.0866156127586
20,45,2446.0866156127586,2446.0057728160205
20,46,2446.0057728160205,2447.332507661082
20,47,2447.332507661082,2446.84249691647
20,48,2446.84249691647,2445.98711468964
20,49,2445.98711468964,2442.469829275635
20,50,2442.469829275635,2437.5254566197173
20,51,2437.5254566197173,2436.871551867051
20,52,2436.871551867051,2437.012793597034
20,53,2437.012793597034,2433.7974685052623
20,54,2433.7974685052623,2433.7112813426756
20,55,2433.7112813426756,2433.845662750152
20,56,2433.845662750152,2428.4556427350035
20,57,2428.4556427350035,2426.167831086305
20,58,2426.167831086305,2427.1859908206434
20,59,2427.1859908206434,2428.1536376441327
20,60,2428.1536376441327,2425.2694503531334
20,61,2425.2694503531334,2425.6655704793825
20,62,2425.6655704793825,2428.2215885427836
20,63,2428.2215885427836,2430.164270940261
20,64,2430.164270940261,2429.926056472726
20,65,2429.926056472726,2428.7561156894153
20,66,2428.7561156894153,2427.182754478579
20,67,2427.182754478579,2428.3523039358533
20,68,2428.3523039358533,2428.840063868711
20,69,2428.840063868711,2430.4135738839664
20,70,2430.4135738839664,2430.743258416769
20,71,2430.743258416769,2432.7901682926376
20,72,2432.7901682926376,2433.026649625032
20,73,2433.026649625032,2434.988371415361
20,74,2434.988371415361,2437.1654283412777
20,75,2437.1654283412777,2435.1541117657157
20,76,2435.1541117657157,2430.6337516485387
20,77,2430.6337516485387,2434.492483788575
20,78,2434.492483788575,2435.134130615356
20,79,2435.134130615356,2430.8479158766154
20,80,2430.8479158766154,2429.0633671335686
20,81,2429.0633671335686,2430.993052864493
20,82,2430.993052864493,2430.293860786661
20,83,2430.293860786661,2429.013707238363
20,84,2429.013707238363,2432.5159118891456
20,85,2432.5159118891456,2429.897694023186
20,86,2429.897694023186,2427.902310628799
20,87,2427.902310628799,2428.43077681642
20,88,2428.43077681642,2429.4069141465548
20,89,2429.4069141465548,2430.6477717324065
20,90,2430.6477717324065,2432.9258668438288
20,91,2432.9258668438288,2433.4223133955325
20,92,2433.4223133955325,2434.6457732428785
20,93,2434.6457732428785,2433.9977500945906
20,94,2433.9977500945906,2434.1544958526824
20,95,2434.1544958526824,2434.4233313028167
20,96,2434.4233313028167,2434.9610766423643
20,97,2434.9610766423643,2436.892426161321
20,98,2436.892426161321,2438.280290366183
21,0,2448.228389971162,2448.397568116319
21,1,2448.397568116319,2448.3275236540794
21,2,2448.3275236540794,2448.8104776036125
21,3,2448.8104776036125,2454.3267908714633
21,4,2454.3267908714633,2453.0173589251103
21,5,2453.0173589251103,2454.0730814729236
21,6,2454.0730814729236,2456.744236641034
21,7,2456.744236641034,2456.9892414262827
21,8,2456.9892414262827,2462.833854224213
21,9,2462.833854224213,2461.8887559948844
21,10,2461.8887559948844,2462.6989790506846
21,11,2462.6989790506846,2460.701964688452
21,12,2460.701964688452,2459.8231528505935
21,13,2459.8231528505935,2460.445487626585
21,14,2460.445487626585,2462.5612477823543
21,15,2462.5612477823543,2463.3589848674133
21,16,2463.3589848674133,2466.50677199075
21,17,2466.50677199075,2466.2693587142685
21,18,2466.2693587142685,2465.438937389671
21,19,2465.438937389671,2472.1989001578695
21,20,2472.1989001578695,2473.1844942814746
21,21,2473.1844942814746,2471.3857904165284
21,22,2471.3857904165284,2469.6501310109084
21,23,2469.6501310109084,2467.29343122458
21,24,2467.29343122458,2469.634854614222
21,25,2469.634854614222,2468.723911381989
21,26,2468.723911381989,2469.0423175711303
21,27,2469.0423175711303,2468.8835458850344
21,28,2468.8835458850344,2470.712276904887
21,29,2470.712276904887,2468.595416672677
21,30,2468.595416672677,2465.9064859573195
21,31,2465.9064859573195,2466.4672292252735
21,32,2466.4672292252735,2467.969627437023
21,33,2467.969627437023,2468.8009582197674
21,34,2468.8009582197674,2466.777323897024
21,35,2466.777323897024,2468.4710360022523
21,36,2468.4710360022523,2466.6113836845134
21,37,2466.6113836845134,2465.3075370725473
21,38,2465.3075370725473,2462.9476532607423
21,39,2462.9476532607423,2466.2005491323725
21,40,2466.2005491323725,2467.784102984941
21,41,2467.784102984941,2469.2965864241382
21,42,2469.2965864241382,2472.4146149769945
21,43,2472.4146149769945,2479.4462380975915
21,44,2479.4462380975915,2475.1731728378163
21,45,2475.1731728378163,2473.3272313856237
21,46,2473.3272313856237,2471.7867936751873
21,47,2471.7867936751873,2469.6597446192304
21,48,2469.6597446192304,2466.965786500221
21,49,2466.965786500221,2466.2166538400825
21,50,2466.2166538400825,2463.175144551859
21,51,2463.175144551859,2464.0127504707025
21,52,2464.0127504707025,2464.141996274274
21,53,2464.141996274274,2465.344567936183
21,54,2465.344567936183,2466.6138890652787
21,55,2466.6138890652787,2468.1214061988453
21,56,2468.1214061988453,2467.1878838567854
21,57,2467.1878838567854,2472.4907423633695
21,58,2472.4907423633695,2473.0768201545748
21,59,2473.0768201545748,2468.420608273013
21,60,2468.420608273013,2465.9146689085974
21,61,2465.9146689085974,2461.5634114360278
21,62,2461.5634114360278,2461.606748008906
21,63,2461.606748008906,2461.3022349487724
21,64,2461.3022349487724,2460.1311707040236
21,65,2460.1311707040236,2465.158485985025
21,66,2465.158485985025,2466.530943170217
21,67,2466.530943170217,2468.346189073833
21,68,2468.346189073833,2466.018505353978
21,69,2466.018505353978,2463.5206431256506
21,70,2463.5206431256506,2463.612656873393
21,71,2463.612656873393,2464.0451747225234
21,72,2464.0451747225234,2459.4043958047373
21,73,2459.4043958047373,2458.9536282476133
21,74,2458.9536282476133,2458.988808454797
21,75,2458.988808454797,2458.4509355403693
21,76,2458.4509355403693,2456.417459509503
21,77,2456.417459509503,2455.0686215547
21,78,2455.0686215547,2454.6264735707678
21,79,2454.6264735707678,2454.853473629793
21,80,2454.853473629793,2456.3654525861693
21,81,2456.3654525861693,2459.0675930985467
21,82,2459.0675930985467,2458.3317237897286
21,83,2458.3317237897286,2457.19133329944
21,84,2457.19133329944,2458.285472483276
21,85,2458.285472483276,2459.812584774303
21,86,2459.812584774303,2458.7270836911557
21,87,2458.7270836911557,2460.703067383571
21,88,2460.703067383571,2463.1520307364613
21,89,2463.1520307364613,2466.381246900608
21,90,2466.381246900608,2470.8270491674075
21,91,2470.8270491674075,2468.661008820759
21,92,2468.661008820759,2468.6957543440903
21,93,2468.6957543440903,2468.723948585637
21,94,2468.723948585637,2468.478764664306
21,95,2468.478764664306,2466.8556073652803
21,96,2466.8556073652803,2463.1417023572026
21,97,2463.1417023572026,2463.3734009722752
21,98,2463.3734009722752,2461.4525118234055
22,0,2473.4719206897157,2470.722774825105
22,1,2470.722774825105,2471.308520726047
22,2,2471.308520726047,2471.685824543063
22,3,2471.685824543063,2473.1340294713655
22,4,2473.1340294713655,2478.5986888874095
22,5,2478.5986888874095,2479.2919127154364
22,6,2479.2919127154364,2480.504617133097
22,7,2480.504617133097,2477.8107138109285
22,8,2477.8107138109285,2474.5934452095876
22,9,2474.5934452095876,2478.550518826521
22,10,2478.550518826521,2476.241819376688
22,11,2476.241819376688,2473.6319591980164
22,12,2473.6319591980164,2473.534211894975
22,13,2473.534211894975,2473.308730861532
22,14,2473.308730861532,2471.0524645954238
22,15,2471.0524645954238,2470.290031548641
22,16,2470.290031548641,2473.363470842766
22,17,2473.363470842766,2471.3484868206865
22,18,2471.3484868206865,2467.8643056097712
22,19,2467.8643056097712,2470.2207896620207
22,20,2470.2207896620207,2471.4515319418656
22,21,2471.4515319418656,2469.900235390244
22,22,2469.900235390244,2465.9448178499265
22,23,2465.9448178499265,2464.08325945883
22,24,2464.08325945883,2463.9464983667067
22,25,2463.9464983667067,2466.860678591416
22,26,2466.860678591416,2464.269223654242
22,27,2464.269223654242,2464.057923950463
22,28,2464.057923950463,2465.7457856002006
22,29,2465.7457856002006,2459.792617249896
22,30,2459.792617249896,2462.3770826697432
22,31,2462.3770826697432,2459.420956239227
22,32,2459.420956239227,2460.2509449728695
22,33,2460.2509449728695,2460.8676528468964
22,34,2460.8676528468964,2463.579118825556
22,35,2463.579118825556,2464.95642977779
22,36,2464.95642977779,2459.0132035484653
22,37,2459.0132035484653,2457.051255430575
22,38,2457.051255430575,2457.3967682539583
22,39,2457.3967682539583,2456.9093185386587
22,40,2456.9093185386587,2458.1033453630507
22,41,2458.1033453630507,2460.076761752225
22,42,2460.076761752225,2461.5978910932995
22,43,2461.5978910932995,2461.0622037369135
22,44,2461.0622037369135,2456.446361209112
22,45,2456.446361209112,2455.307658086975
22,46,2455.307658086975,2456.3485784573227
22,47,2456.3485784573227,2453.6224603259466
22,48,2453.6224603259466,2455.2006471512505
22,49,2455.2006471512505,2457.4716303944188
22,50,2457.4716303944188,2457.788797835158
22,51,2457.788797835158,2450.1293481693774
22,52,2450.1293481693774,2446.934127262598
22,53,2446.934127262598,2451.649600158988
22,54,2451.649600158988,2450.283255676417
22,55,2450.283255676417,2445.3228976185947
22,56,2445.3228976185947,2448.41101608937
22,57,2448.41101608937,2448.444405068229
22,58,2448.444405068229,2451.2067562906236
22,59,2451.2067562906236,2451.899152978672
22,60,2451.899152978672,2453.0455508192026
22,61,2453.0455508192026,2453.953073938489
22,62,2453.953073938489,2455.6967947182916
22,63,2455.6967947182916,2461.390370839682
22,64,2461.390370839682,2463.8178866795797
22,65,2463.8178866795797,2459.867038384966
22,66,2459.867038384966,2460.983692173163
22,67,2460.983692173163,2463.837394093421
22,68,2463.837394093421,2466.8441461097614
22,69,2466.8441461097614,2465.7776336521138
22,70,2465.7776336521138,2468.689994765084
22,71,2468.689994765084,2471.009350763962
22,72,2471.009350763962,2477.4406443563867
22,73,2477.4406443563867,2475.5656400157654
22,74,2475.5656400157654,2474.297138574764
22,75,2474.297138574764,2473.5318409536144
22,76,2473.5318409536144,2472.3062855785174
22,77,2472.3062855785174,2470.0812337041084
22,78,2470.0812337041084,2463.174544939924
22,79,2463.174544939924,2462.0877962556165
22,80,2462.0877962556165,2463.011191404866
22,81,2463.011191404866,2461.7781367911016
22,82,2461.7781367911016,2466.6165897499245
22,83,2466.6165897499245,2466.650029281714
22,84,2466.650029281714,2469.8776019196744
22,85,2469.8776019196744,2470.5311529514993
22,86,2470.5311529514993,2472.5971712262326
22,87,2472.5971712262326,2473.2952751110665
22,88,2473.2952751110665,2476.7172366908253
22,89,2476.7172366908253,2476.8570850661563
22,90,2476.8570850661563,2478.097386836378
22,91,2478.097386836378,2479.0132191705034
22,92,2479.0132191705034,2478.292505525185
22,93,2478.292505525185,2479.3049613224966
22,94,2479.3049613224966,2484.890926937991
22,95,2484.890926937991,2484.2149345827524
22,96,2484.2149345827524,2485.2635968148857
22,97,2485.2635968148857,2488.408044192059
22,98,2488.408044192059,2491.25867739442
23,0,2419.1268174081188,2420.41857445474
23,1,2420.41857445474,2414.869888808182
23,2,2414.869888808182,2418.5447318855354
23,3,2418.5447318855354,2418.9684165635185
23,4,2418.9684165635185,2421.4676016131984
23,5,2421.4676016131984,2419.2123237677456
23,6,2419.2123237677456,2415.3310550844953
23,7,2415.3310550844953,2415.9829410448483
23,8,2415.9829410448483,2415.898932444958
23,9,2415.898932444958,2414.670080379565
23,10,2414.670080379565,2414.881733581397
23,11,2414.881733581397,2421.8003233114778
23,12,2421.8003233114778,2423.8866371799004
23,13,2423.8866371799004,2426.5103836945586
23,14,2426.5103836945586,2428.620225923442
23,15,2428.620225923442,2432.318881283072
23,16,2432.318881283072,2431.8437021008203
23,17,2431.8437021008203,2426.706798831632
23,18,2426.706798831632,2426.235333499117
23,19,2426.235333499117,2428.2646727741085
23,20,2428.2646727741085,2425.8401717863208
23,21,2425.8401717863208,2425.3992569100974
23,22,2425.3992569100974,2423.6698325525917
23,23,2423.6698325525917,2427.4249056821996
23,24,2427.4249056821996,2429.298548220716
23,25,2429.298548220716,2430.9273997723258
23,26,2430.9273997723258,2432.4814030551283
23,27,2432.4814030551283,2432.388279923748
23,28,2432.388279923748,2432.882170630067
23,29,2432.882170630067,2429.919209178736
23,30,2429.919209178736,2424.4531042318595
23,31,2424.4531042318595,2424.828307057722
23,32,2424.828307057722,2425.6382826984027
23,33,2425.6382826984027,2428.661444119466
23,34,2428.661444119466,2432.589783659672
23,35,2432.589783659672,2436.514779872169
23,36,2436.514779872169,2434.0197208889344
23,37,2434.0197208889344,2433.13905830156
23,38,2433.13905830156,2434.3398940412635
23,39,2434.3398940412635,2440.669655735619
23,40,2440.669655735619,2444.3699037449037
23,41,2444.3699037449037,2447.1683966498995
23,42,2447.1683966498995,2446.198926761026
23,43,2446.198926761026,2443.990927683138
23,44,2443.990927683138,2445.963197391596
23,45,2445.963197391596,2443.21154423101
23,46,2443.21154423101,2442.615453353559
23,47,2442.615453353559,2442.3285084810545
23,48,2442.3285084810545,2446.3107887038614
23,49,2446.3107887038614,2445.424045446462
23,50,2445.424045446462,2439.3259213500305
23,51,2439.3259213500305,2440.5870329691866
23,52,2440.5870329691866,2438.839478336427
23,53,2438.839478336427,2438.9460558975215
23,54,2438.9460558975215,2438.729294145416
23,55,2438.729294145416,2438.0450341558717
23,56,2438.0450341558717,2440.0208856103336
23,57,2440.0208856103336,2436.188723414452
23,58,2436.188723414452,2434.896187852066
23,59,2434.896187852066,2436.6062826348593
23,60,2436.6062826348593,2435.0710706964983
23,61,2435.0710706964983,2431.0490539233233
23,62,2431.0490539233233,2432.7204422814652
23,63,2432.7204422814652,2435.528178857569
23,64,2435.528178857569,2435.4156908384616
23,65,2435.4156908384616,2430.513576842288
23,66,2430.513576842288,2432.278501209035
23,67,2432.278501209035,2428.1287815054857
23,68,2428.1287815054857,2428.900779697606
23,69,2428.900779697606,2426.6821201357507
23,70,2426.6821201357507,2423.7825219213332
23,71,2423.7825219213332,2422.677746878634
23,72,2422.677746878634,2422.219502987566
23,73,2422.219502987566,2420.6089823616
23,74,2420.6089823616,2422.0807405571377
23,75,2422.0807405571377,2420.9655671109904
23,76,2420.9655671109904,2423.41604429017
23,77,2423.41604429017,2424.1189772042785
23,78,2424.1189772042785,2422.3750841877877
23,79,2422.3750841877877,2420.210234478207
23,80,2420.210234478207,2416.0914937305884
23,81,2416.0914937305884,2416.8183266752553
23,82,2416.8183266752553,2415.931857807127
23,83,2415.931857807127,2410.0013689869684
23,84,2410.0013689869684,2408.662081805045
23,85,2408.662081805045,2406.409496731908
23,86,2406.409496731908,2410.3486907123347
23,87,2410.3486907123347,2406.0917441826014
23,88,2406.0917441826014,2402.4883671832663
23,89,2402.4883671832663,2405.2632912910303
23,90,2405.2632912910303,2408.6551991846904
23,91,2408.6551991846904,2406.7927418378763
23,92,2406.7927418378763,2405.212527280854
23,93,2405.212527280854,2406.7531157722374
23,94,2406.7531157722374,2400.935366279874
23,95,2400.935366279874,2400.0
23,96,2400.0,2400.0
23,97,2400.0,2403.874726415323
23,98,2403.874726415323,2402.785401194906
24,0,2417.1352133140485,2422.402425147244
24,1,2422.402425147244,2420.960303964373
24,2,2420.960303964373,2420.9182121550393
24,3,2420.9182121550393,2425.4733502083964
24,4,2425.4733502083964,2421.6678520204177
24,5,2421.6678520204177,2424.236804696802
24,6,2424.236804696802,2421.691015865899
24,7,2421.691015865899,2421.9471967836566
24,8,2421.9471967836566,2421.340649165156
24,9,2421.340649165156,2418.945620163403
24,10,2418.945620163403,2416.4878653442574
24,11,2416.4878653442574,2417.178901254892
24,12,2417.178901254892,2419.667749575299
24,13,2419.667749575299,2419.3434090673277
24,14,2419.3434090673277,2419.5186919641606
24,15,2419.5186919641606,2420.9466271298884
24,16,2420.9466271298884,2418.517580197356
24,17,2418.517580197356,2420.3668114683883
24,18,2420.3668114683883,2422.4151692110377
24,19,2422.4151692110377,2428.9242349579135
24,20,2428.9242349579135,2427.9839744815145
24,21,2427.9839744815145,2426.8387699773443
24,22,2426.8387699773443,2428.7611846562786
24,23,2428.7611846562786,2430.8089450785587
24,24,2430.8089450785587,2429.471227195117
24,25,2429.471227195117,2428.463320502792
24,26,2428.463320502792,2429.8161475983375
24,27,2429.8161475983375,2427.7471869965007
24,28,2427.7471869965007,2426.720852026463
24,29,2426.720852026463,2426.944833944884
24,30,2426.944833944884,2429.4346806569397
24,31,2429.4346806569397,2427.923184116491
24,32,2427.923184116491,2423.3172229614142
24,33,2423.3172229614142,2418.5257292926185
24,34,2418.5257292926185,2415.3771966258532
24,35,2415.3771966258532,2412.094277330353
24,36,2412.094277330353,2411.7077504338035
24,37,2411.7077504338035,2408.7355500498097
24,38,2408.7355500498097,2406.978662650257
24,39,2406.978662650257,2405.043447937802
24,40,2405.043447937802,2403.9421782856816
24,41,2403.9421782856816,2407.2484391144894
24,42,2407.2484391144894,2408.903308088066
24,43,2408.903308088066,2408.943631626256
24,44,2408.943631626256,2407.7910659248037
24,45,2407.7910659248037,2406.7079842832463
24,46,2406.7079842832463,2407.5273504581264
24,47,2407.5273504581264,2408.987773141507
24,48,2408.987773141507,2406.718729376256
24,49,2406.718729376256,2406.8099312652917
24,50,2406.8099312652917,2401.730882343634
24,51,2401.730882343634,2402.2601668040606
24,52,2402.2601668040606,2404.1655399089573
24,53,2404.1655399089573,2403.465368341755
24,54,2403.465368341755,2408.006685832105
24,55,2408.006685832105,2405.803589713515
24,56,2405.803589713515,2406.3471907517733
24,57,2406.3471907517733,2406.2576288851083
24,58,2406.2576288851083,2406.0068847165
24,59,2406.0068847165,2405.721079296488
24,60,2405.721079296488,2405.988841871512
24,61,2405.988841871512,2408.108738730171
24,62,2408.108738730171,2411.5530793208577
24,63,2411.5530793208577,2411.5474537095974
24,64,2411.5474537095974,2413.5857438900266
24,65,2413.5857438900266,2411.8313265243596
24,66,2411.8313265243596,2413.7462151561754
24,67,2413.7462151561754,2411.8412363466077
24,68,2411.8412363466077,2414.567886186828
24,69,2414.567886186828,2420.0944883803113
24,70,2420.0944883803113,2419.789278660383
24,71,2419.789278660383,2414.3079199333642
24,72,2414.3079199333642,2412.937737600252
24,73,2412.937737600252,2416.0174254359754
24,74,2416.0174254359754,2417.4001174035384
24,75,2417.4001174035384,2418.022401400226
24,76,2418.022401400226,2420.544072290113
24,77,2420.544072290113,2421.7552058882343
24,78,2421.7552058882343,2424.799518856862
24,79,2424.799518856862,2427.0980780484797
24,80,2427.0980780484797,2430.902329180322
24,81,2430.902329180322,2431.7993193900875
24,82,2431.7993193900875,2434.0624678938225
24,83,2434.0624678938225,2433.294650211108
24,84,2433.294650211108,2431.7909981822104
24,85,2431.7909981822104,2436.0579172832577
24,86,2436.0579172832577,2436.5984289740645
24,87,2436.5984289740645,2438.6106303887204
24,88,2438.6106303887204,2438.9199804247487
24,89,2438.9199804247487,2437.4536912974486
24,90,2437.4536912974486,2437.4811485289047
24,91,2437.4811485289047,2441.071133573324
24,92,2441.071133573324,2442.4592337590225
24,93,2442.4592337590225,2438.1805508596963
24,94,2438.1805508596963,2437.642439718256
24,95,2437.642439718256,2442.0981742000176
24,96,2442.0981742000176,2441.563682045393
24,97,2441.563682045393,2437.0624853160575
24,98,2437.0624853160575,2441.7951075296137
25,0,2419.28778901346,2418.359244673255
25,1,2418.359244673255,2421.0651244977344
25,2,2421.0651244977344,2419.710165997169
25,3,2419.710165997169,2422.580807058459
25,4,2422.580807058459,2423.9362952727697
25,5,2423.9362952727697,2424.548000086488
25,6,2424.548000086488,2424.911787099827
25,7,2424.911787099827,2424.4743670080416
25,8,2424.4743670080416,2427.0884673085648
25,9,2427.0884673085648,2424.92511022831
25,10,2424.92511022831,2420.870297411235
25,11,2420.870297411235,2422.406397718466
25,12,2422.406397718466,2423.984493538634
25,13,2423.984493538634,2425.1850964199134
25,14,2425.1850964199134,2426.2044173439585
25,15,2426.2044173439585,2425.403066398115
25,16,2425.403066398115,2427.3717731590787
25,17,2427.3717731590787,2427.257877842192
25,18,2427.257877842192,2426.0400939401543
25,19,2426.0400939401543,2425.2603656595156
25,20,2425.2603656595156,2430.311964906455
25,21,2430.311964906455,2425.9745247013416
25,22,2425.9745247013416,2427.223994962081
25,23,2427.223994962081,2423.026218893022
25,24,2423.026218893022,2422.7556355472143
25,25,2422.7556355472143,2421.671566834329
25,26,2421.671566834329,2416.458996092629
25,27,2416.458996092629,2417.4315900687134
25,28,2417.4315900687134,2416.481494913233
25,29,2416.481494913233,2411.2334790568298
25,30,2411.2334790568298,2413.3323992837654
25,31,2413.3323992837654,2416.9199147287377
25,32,2416.9199147287377,2420.6452255844792
25,33,2420.6452255844792,2421.542616686108
25,34,2421.542616686108,2421.6577620325506
25,35,2421.6577620325506,2424.97815358479
25,36,2424.97815358479,2429.1841125481405
25,37,2429.1841125481405,2432.01803430533
25,38,2432.01803430533,2429.6641902997553
25,39,2429.6641902997553,2430.1675524327925
25,40,2430.1675524327925,2431.2663427935213
25,41,2431.2663427935213,2426.7423003712283
25,42,2426.7423003712283,2427.91570202028
25,43,2427.91570202028,2433.5981815852288
25,44,2433.5981815852288,2435.198021999731
25,45,2435.198021999731,2438.881554703335
25,46,2438.881554703335,2439.3388415286568
25,47,2439.3388415286568,2439.1557957186974
25,48,2439.1557957186974,2440.1089741939
25,49,2440.1089741939,2438.069407573939
25,50,2438.069407573939,2435.659969605853
25,51,2435.659969605853,2438.825730998776
25,52,2438.825730998776,2442.2565868559423
25,53,2442.2565868559423,2439.7788210669737
25,54,2439.7788210669737,2442.1988180783583
25,55,2442.1988180783583,2441.981418139343
25,56,2441.981418139343,2442.830939575569
25,57,2442.830939575569,2443.981486174157
25,58,2443.981486174157,2446.467362344468
25,59,2446.467362344468,2446.6741578491255
25,60,2446.6741578491255,2450.19956283738
25,61,2450.19956283738,2450.97309493678
25,62,2450.97309493678,2452.533555617954
25,63,2452.533555617954,2450.4503991391107
25,64,2450.4503991391107,2455.8470466658728
25,65,2455.8470466658728,2457.021608973885
25,66,2457.021608973885,2458.8041025372477
25,67,2458.8041025372477,2454.783638009219
25,68,2454.783638009219,2452.726882951521
25,69,2452.726882951521,2455.8215921713177
25,70,2455.8215921713177,2456.538819967049
25,71,2456.538819967049,2451.754370629977
25,72,2451.754370629977,2454.3500954524366
25,73,2454.3500954524366,2452.990638441555
25,74,2452.990638441555,2456.5189309062466
25,75,2456.5189309062466,2456.2993417097373
25,76,2456.2993417097373,2456.8111084247885
25,77,2456.8111084247885,2459.7584948712674
25,78,2459.7584948712674,2457.5147624441306
25,79,2457.5147624441306,2455.0326454245455
25,80,2455.0326454245455,2454.54139937355
25,81,2454.54139937355,2456.6093313726033
25,82,2456.6093313726033,2453.2821382410693
25,83,2453.2821382410693,2449.1120517413465
25,84,2449.1120517413465,2451.171354058956
25,85,2451.171354058956,2449.663908277538
25,86,2449.663908277538,2448.6833432452377
25,87,2448.6833432452377,2444.0413172403873
25,88,2444.0413172403873,2442.3438689545073
25,89,2442.3438689545073,2442.3249507129294
25,90,2442.3249507129294,2444.6508953569864
25,91,2444.6508953569864,2442.7228199414
25,92,2442.7228199414,2446.8662602419813
25,93,2446.8662602419813,2445.154870181532
25,94,2445.154870181532,2443.4471406775688
25,95,2443.4471406775688,2447.290534557313
25,96,2447.290534557313,2447.819184938223
25,97,2447.819184938223,2446.4391231156937
25,98,2446.4391231156937,2446.051290287742
26,0,2477.5827392417364,2475.5407562935607
26,1,2475.5407562935607,2475.434671768363
26,2,2475.434671768363,2475.6600638375317
26,3,2475.6600638375317,2473.1944635612404
26,4,2473.1944635612404,2473.0552509296153
26,5,2473.0552509296153,2473.0685580807444
26,6,2473.0685580807444,2475.9190817780864
26,7,2475.9190817780864,2478.9376443488645
26,8,2478.9376443488645,2478.114620852967
26,9,2478.114620852967,2477.579737993315
26,10,2477.579737993315,2479.240468748454
26,11,2479.240468748454,2477.7774976261367
26,12,2477.7774976261367,2479.2490980054804
26,13,2479.2490980054804,2479.0293317870573
26,14,2479.0293317870573,2476.6058353427106
26,15,2476.6058353427106,2474.2137435605114
26,16,2474.2137435605114,2477.831390300589
26,17,2477.831390300589,2477.440336602731
26,18,2477.440336602731,2481.5412218374768
26,19,2481.5412218374768,2480.2571311856896
26,20,2480.2571311856896,2480.9851441885185
26,21,2480.9851441885185,2486.966835996064
26,22,2486.966835996064,2484.323369134406
26,23,2484.323369134406,2479.578832884657
26,24,2479.578832884657,2482.795308212875
26,25,2482.795308212875,2480.7282854493924
26,26,2480.7282854493924,2480.6765195391267
26,27,2480.6765195391267,2479.211724012998
26,28,2479.211724012998,2479.8821309653863
26,29,2479.8821309653863,2477.505790447422
26,30,2477.505790447422,2477.0559402277136
26,31,2477.0559402277136,2478.180478544105
26,32,2478.180478544105,2475.6597063284194
26,33,2475.6597063284194,2473.9094962543045
26,34,2473.9094962543045,2473.041039170308
26,35,2473.041039170308,2469.4690005847424
26,36,2469.4690005847424,2468.4125981277457
26,37,2468.4125981277457,2468.709589477503
26,38,2468.709589477503,2467.710717123532
26,39,2467.710717123532,2467.0322758912025
26,40,2467.0322758912025,2466.982521713936
26,41,2466.982521713936,2465.3431630578552
